design,partition,cohort_index,source_row_id,financial_year,larger_fire
temporal,validation,161221,168346,2020/21,0
temporal,validation,161222,168347,2020/21,1
temporal,validation,161223,168348,2020/21,0
temporal,validation,161224,168349,2020/21,0
temporal,validation,161225,168350,2020/21,0
temporal,validation,161226,168351,2020/21,1
temporal,validation,161227,168352,2020/21,0
temporal,validation,161228,168353,2020/21,0
temporal,validation,161229,168354,2020/21,0
temporal,validation,161230,168355,2020/21,0
temporal,validation,161231,168356,2020/21,1
temporal,validation,161232,168357,2020/21,1
temporal,validation,161233,168358,2020/21,1
temporal,validation,161234,168359,2020/21,0
temporal,validation,161235,168360,2020/21,1
temporal,validation,161236,168361,2020/21,1
temporal,validation,161237,168362,2020/21,0
temporal,validation,161238,168363,2020/21,1
temporal,validation,161239,168364,2020/21,0
temporal,validation,161240,168365,2020/21,0
temporal,validation,161241,168366,2020/21,1
temporal,validation,161242,168367,2020/21,0
temporal,validation,161243,168368,2020/21,1
temporal,validation,161244,168369,2020/21,0
temporal,validation,161245,168370,2020/21,0
temporal,validation,161246,168371,2020/21,0
temporal,validation,161247,168372,2020/21,0
temporal,validation,161248,168373,2020/21,1
temporal,validation,161249,168374,2020/21,0
temporal,validation,161250,168375,2020/21,0
temporal,validation,161251,168376,2020/21,0
temporal,validation,161252,168377,2020/21,1
temporal,validation,161253,168378,2020/21,0
temporal,validation,161254,168379,2020/21,0
temporal,validation,161255,168380,2020/21,1
temporal,validation,161256,168381,2020/21,1
temporal,validation,161257,168382,2020/21,1
temporal,validation,161258,168383,2020/21,0
temporal,validation,161259,168384,2020/21,0
temporal,validation,161260,168385,2020/21,0
temporal,validation,161261,168386,2020/21,0
temporal,validation,161262,168387,2020/21,0
temporal,validation,161263,168388,2020/21,0
temporal,validation,161264,168389,2020/21,0
temporal,validation,161265,168390,2020/21,0
temporal,validation,161266,168391,2020/21,0
temporal,validation,161267,168392,2020/21,0
temporal,validation,161268,168393,2020/21,0
temporal,validation,161269,168394,2020/21,0
temporal,validation,161270,168395,2020/21,0
temporal,validation,161271,168396,2020/21,0
temporal,validation,161272,168397,2020/21,0
temporal,validation,161273,168398,2020/21,0
temporal,validation,161274,168399,2020/21,0
temporal,validation,161275,168400,2020/21,0
temporal,validation,161276,168401,2020/21,0
temporal,validation,161277,168402,2020/21,0
temporal,validation,161278,168403,2020/21,0
temporal,validation,161279,168404,2020/21,1
temporal,validation,161280,168405,2020/21,0
temporal,validation,161281,168406,2020/21,0
temporal,validation,161282,168407,2020/21,0
temporal,validation,161283,168408,2020/21,1
temporal,validation,161284,168409,2020/21,1
temporal,validation,161285,168410,2020/21,1
temporal,validation,161286,168411,2020/21,1
temporal,validation,161287,168412,2020/21,1
temporal,validation,161288,168413,2020/21,1
temporal,validation,161289,168414,2020/21,0
temporal,validation,161290,168415,2020/21,0
temporal,validation,161291,168416,2020/21,0
temporal,validation,161292,168417,2020/21,1
temporal,validation,161293,168418,2020/21,0
temporal,validation,161294,168419,2020/21,1
temporal,validation,161295,168420,2020/21,1
temporal,validation,161296,168421,2020/21,0
temporal,validation,161297,168422,2020/21,0
temporal,validation,161298,168423,2020/21,0
temporal,validation,161299,168424,2020/21,1
temporal,validation,161300,168425,2020/21,0
temporal,validation,161301,168426,2020/21,0
temporal,validation,161302,168427,2020/21,0
temporal,validation,161303,168428,2020/21,0
temporal,validation,161304,168429,2020/21,0
temporal,validation,161305,168430,2020/21,0
temporal,validation,161306,168431,2020/21,0
temporal,validation,161307,168432,2020/21,1
temporal,validation,161308,168433,2020/21,0
temporal,validation,161309,168434,2020/21,0
temporal,validation,161310,168435,2020/21,0
temporal,validation,161311,168436,2020/21,0
temporal,validation,161312,168437,2020/21,1
temporal,validation,161313,168438,2020/21,0
temporal,validation,161314,168439,2020/21,0
temporal,validation,161315,168440,2020/21,0
temporal,validation,161316,168441,2020/21,1
temporal,validation,161317,168442,2020/21,1
temporal,validation,161318,168443,2020/21,0
temporal,validation,161319,168444,2020/21,0
temporal,validation,161320,168445,2020/21,1
temporal,validation,161321,168446,2020/21,1
temporal,validation,161322,168447,2020/21,0
temporal,validation,161323,168448,2020/21,0
temporal,validation,161324,168449,2020/21,0
temporal,validation,161325,168450,2020/21,0
temporal,validation,161326,168451,2020/21,1
temporal,validation,161327,168452,2020/21,1
temporal,validation,161328,168453,2020/21,0
temporal,validation,161329,168454,2020/21,0
temporal,validation,161330,168455,2020/21,0
temporal,validation,161331,168456,2020/21,1
temporal,validation,161332,168457,2020/21,1
temporal,validation,161333,168458,2020/21,0
temporal,validation,161334,168459,2020/21,0
temporal,validation,161335,168460,2020/21,0
temporal,validation,161336,168461,2020/21,0
temporal,validation,161337,168462,2020/21,1
temporal,validation,161338,168463,2020/21,1
temporal,validation,161339,168464,2020/21,1
temporal,validation,161340,168465,2020/21,0
temporal,validation,161341,168466,2020/21,0
temporal,validation,161342,168467,2020/21,0
temporal,validation,161343,168468,2020/21,0
temporal,validation,161344,168469,2020/21,0
temporal,validation,161345,168470,2020/21,1
temporal,validation,161346,168471,2020/21,0
temporal,validation,161347,168472,2020/21,0
temporal,validation,161348,168473,2020/21,0
temporal,validation,161349,168474,2020/21,1
temporal,validation,161350,168475,2020/21,1
temporal,validation,161351,168476,2020/21,0
temporal,validation,161352,168477,2020/21,1
temporal,validation,161353,168478,2020/21,0
temporal,validation,161354,168479,2020/21,0
temporal,validation,161355,168480,2020/21,0
temporal,validation,161356,168481,2020/21,0
temporal,validation,161357,168482,2020/21,1
temporal,validation,161358,168483,2020/21,0
temporal,validation,161359,168484,2020/21,0
temporal,validation,161360,168485,2020/21,0
temporal,validation,161361,168486,2020/21,1
temporal,validation,161362,168487,2020/21,0
temporal,validation,161363,168488,2020/21,0
temporal,validation,161364,168489,2020/21,0
temporal,validation,161365,168490,2020/21,1
temporal,validation,161366,168491,2020/21,0
temporal,validation,161367,168492,2020/21,0
temporal,validation,161368,168493,2020/21,1
temporal,validation,161369,168494,2020/21,0
temporal,validation,161370,168495,2020/21,0
temporal,validation,161371,168496,2020/21,0
temporal,validation,161372,168497,2020/21,0
temporal,validation,161373,168498,2020/21,0
temporal,validation,161374,168499,2020/21,0
temporal,validation,161375,168500,2020/21,0
temporal,validation,161376,168501,2020/21,0
temporal,validation,161377,168502,2020/21,1
temporal,validation,161378,168503,2020/21,1
temporal,validation,161379,168504,2020/21,1
temporal,validation,161380,168505,2020/21,0
temporal,validation,161381,168506,2020/21,0
temporal,validation,161382,168507,2020/21,0
temporal,validation,161383,168508,2020/21,0
temporal,validation,161384,168509,2020/21,0
temporal,validation,161385,168510,2020/21,0
temporal,validation,161386,168511,2020/21,1
temporal,validation,161387,168513,2020/21,0
temporal,validation,161388,168514,2020/21,1
temporal,validation,161389,168515,2020/21,1
temporal,validation,161390,168516,2020/21,1
temporal,validation,161391,168517,2020/21,0
temporal,validation,161392,168518,2020/21,0
temporal,validation,161393,168519,2020/21,0
temporal,validation,161394,168520,2020/21,0
temporal,validation,161395,168521,2020/21,0
temporal,validation,161396,168522,2020/21,0
temporal,validation,161397,168523,2020/21,1
temporal,validation,161398,168524,2020/21,0
temporal,validation,161399,168525,2020/21,1
temporal,validation,161400,168527,2020/21,0
temporal,validation,161401,168528,2020/21,0
temporal,validation,161402,168529,2020/21,0
temporal,validation,161403,168530,2020/21,1
temporal,validation,161404,168531,2020/21,0
temporal,validation,161405,168532,2020/21,0
temporal,validation,161406,168533,2020/21,0
temporal,validation,161407,168534,2020/21,0
temporal,validation,161408,168535,2020/21,1
temporal,validation,161409,168536,2020/21,1
temporal,validation,161410,168537,2020/21,1
temporal,validation,161411,168538,2020/21,0
temporal,validation,161412,168539,2020/21,0
temporal,validation,161413,168540,2020/21,0
temporal,validation,161414,168541,2020/21,0
temporal,validation,161415,168542,2020/21,0
temporal,validation,161416,168543,2020/21,0
temporal,validation,161417,168544,2020/21,0
temporal,validation,161418,168545,2020/21,1
temporal,validation,161419,168546,2020/21,1
temporal,validation,161420,168547,2020/21,0
temporal,validation,161421,168548,2020/21,1
temporal,validation,161422,168549,2020/21,0
temporal,validation,161423,168550,2020/21,1
temporal,validation,161424,168551,2020/21,0
temporal,validation,161425,168553,2020/21,0
temporal,validation,161426,168554,2020/21,1
temporal,validation,161427,168555,2020/21,1
temporal,validation,161428,168556,2020/21,0
temporal,validation,161429,168557,2020/21,0
temporal,validation,161430,168558,2020/21,0
temporal,validation,161431,168559,2020/21,0
temporal,validation,161432,168560,2020/21,0
temporal,validation,161433,168561,2020/21,1
temporal,validation,161434,168562,2020/21,0
temporal,validation,161435,168563,2020/21,0
temporal,validation,161436,168564,2020/21,0
temporal,validation,161437,168565,2020/21,0
temporal,validation,161438,168566,2020/21,0
temporal,validation,161439,168567,2020/21,1
temporal,validation,161440,168568,2020/21,1
temporal,validation,161441,168569,2020/21,0
temporal,validation,161442,168570,2020/21,1
temporal,validation,161443,168571,2020/21,1
temporal,validation,161444,168572,2020/21,0
temporal,validation,161445,168573,2020/21,0
temporal,validation,161446,168574,2020/21,1
temporal,validation,161447,168575,2020/21,1
temporal,validation,161448,168576,2020/21,0
temporal,validation,161449,168577,2020/21,1
temporal,validation,161450,168578,2020/21,1
temporal,validation,161451,168579,2020/21,0
temporal,validation,161452,168580,2020/21,1
temporal,validation,161453,168581,2020/21,0
temporal,validation,161454,168582,2020/21,0
temporal,validation,161455,168583,2020/21,0
temporal,validation,161456,168584,2020/21,0
temporal,validation,161457,168585,2020/21,0
temporal,validation,161458,168586,2020/21,1
temporal,validation,161459,168587,2020/21,0
temporal,validation,161460,168588,2020/21,0
temporal,validation,161461,168589,2020/21,0
temporal,validation,161462,168590,2020/21,0
temporal,validation,161463,168591,2020/21,0
temporal,validation,161464,168592,2020/21,1
temporal,validation,161465,168593,2020/21,0
temporal,validation,161466,168594,2020/21,0
temporal,validation,161467,168595,2020/21,0
temporal,validation,161468,168596,2020/21,0
temporal,validation,161469,168597,2020/21,0
temporal,validation,161470,168598,2020/21,1
temporal,validation,161471,168599,2020/21,1
temporal,validation,161472,168600,2020/21,1
temporal,validation,161473,168601,2020/21,0
temporal,validation,161474,168602,2020/21,1
temporal,validation,161475,168603,2020/21,1
temporal,validation,161476,168604,2020/21,1
temporal,validation,161477,168605,2020/21,1
temporal,validation,161478,168606,2020/21,1
temporal,validation,161479,168607,2020/21,1
temporal,validation,161480,168608,2020/21,0
temporal,validation,161481,168609,2020/21,0
temporal,validation,161482,168611,2020/21,1
temporal,validation,161483,168612,2020/21,1
temporal,validation,161484,168613,2020/21,0
temporal,validation,161485,168614,2020/21,0
temporal,validation,161486,168615,2020/21,0
temporal,validation,161487,168616,2020/21,0
temporal,validation,161488,168617,2020/21,1
temporal,validation,161489,168618,2020/21,0
temporal,validation,161490,168619,2020/21,0
temporal,validation,161491,168620,2020/21,0
temporal,validation,161492,168621,2020/21,1
temporal,validation,161493,168622,2020/21,0
temporal,validation,161494,168623,2020/21,1
temporal,validation,161495,168624,2020/21,1
temporal,validation,161496,168626,2020/21,1
temporal,validation,161497,168627,2020/21,0
temporal,validation,161498,168628,2020/21,1
temporal,validation,161499,168629,2020/21,1
temporal,validation,161500,168630,2020/21,0
temporal,validation,161501,168631,2020/21,0
temporal,validation,161502,168632,2020/21,0
temporal,validation,161503,168633,2020/21,1
temporal,validation,161504,168634,2020/21,0
temporal,validation,161505,168635,2020/21,1
temporal,validation,161506,168636,2020/21,1
temporal,validation,161507,168637,2020/21,0
temporal,validation,161508,168638,2020/21,0
temporal,validation,161509,168639,2020/21,0
temporal,validation,161510,168640,2020/21,1
temporal,validation,161511,168641,2020/21,0
temporal,validation,161512,168642,2020/21,1
temporal,validation,161513,168643,2020/21,1
temporal,validation,161514,168645,2020/21,1
temporal,validation,161515,168646,2020/21,0
temporal,validation,161516,168647,2020/21,0
temporal,validation,161517,168648,2020/21,1
temporal,validation,161518,168649,2020/21,0
temporal,validation,161519,168650,2020/21,0
temporal,validation,161520,168651,2020/21,1
temporal,validation,161521,168652,2020/21,1
temporal,validation,161522,168653,2020/21,0
temporal,validation,161523,168654,2020/21,1
temporal,validation,161524,168655,2020/21,0
temporal,validation,161525,168656,2020/21,0
temporal,validation,161526,168657,2020/21,0
temporal,validation,161527,168658,2020/21,0
temporal,validation,161528,168659,2020/21,0
temporal,validation,161529,168661,2020/21,0
temporal,validation,161530,168662,2020/21,0
temporal,validation,161531,168663,2020/21,1
temporal,validation,161532,168664,2020/21,1
temporal,validation,161533,168665,2020/21,1
temporal,validation,161534,168666,2020/21,0
temporal,validation,161535,168667,2020/21,0
temporal,validation,161536,168668,2020/21,0
temporal,validation,161537,168669,2020/21,1
temporal,validation,161538,168670,2020/21,0
temporal,validation,161539,168671,2020/21,0
temporal,validation,161540,168672,2020/21,0
temporal,validation,161541,168673,2020/21,0
temporal,validation,161542,168674,2020/21,1
temporal,validation,161543,168675,2020/21,0
temporal,validation,161544,168676,2020/21,0
temporal,validation,161545,168677,2020/21,1
temporal,validation,161546,168678,2020/21,0
temporal,validation,161547,168679,2020/21,0
temporal,validation,161548,168680,2020/21,0
temporal,validation,161549,168681,2020/21,1
temporal,validation,161550,168682,2020/21,1
temporal,validation,161551,168683,2020/21,0
temporal,validation,161552,168684,2020/21,0
temporal,validation,161553,168685,2020/21,0
temporal,validation,161554,168686,2020/21,0
temporal,validation,161555,168687,2020/21,0
temporal,validation,161556,168688,2020/21,0
temporal,validation,161557,168689,2020/21,1
temporal,validation,161558,168690,2020/21,0
temporal,validation,161559,168691,2020/21,0
temporal,validation,161560,168692,2020/21,0
temporal,validation,161561,168693,2020/21,0
temporal,validation,161562,168694,2020/21,1
temporal,validation,161563,168695,2020/21,0
temporal,validation,161564,168696,2020/21,0
temporal,validation,161565,168697,2020/21,0
temporal,validation,161566,168698,2020/21,0
temporal,validation,161567,168699,2020/21,0
temporal,validation,161568,168700,2020/21,0
temporal,validation,161569,168701,2020/21,1
temporal,validation,161570,168703,2020/21,0
temporal,validation,161571,168704,2020/21,0
temporal,validation,161572,168705,2020/21,0
temporal,validation,161573,168706,2020/21,0
temporal,validation,161574,168707,2020/21,1
temporal,validation,161575,168708,2020/21,0
temporal,validation,161576,168709,2020/21,0
temporal,validation,161577,168710,2020/21,0
temporal,validation,161578,168712,2020/21,0
temporal,validation,161579,168713,2020/21,0
temporal,validation,161580,168714,2020/21,1
temporal,validation,161581,168715,2020/21,0
temporal,validation,161582,168716,2020/21,0
temporal,validation,161583,168717,2020/21,0
temporal,validation,161584,168718,2020/21,1
temporal,validation,161585,168719,2020/21,0
temporal,validation,161586,168720,2020/21,1
temporal,validation,161587,168721,2020/21,1
temporal,validation,161588,168722,2020/21,0
temporal,validation,161589,168723,2020/21,0
temporal,validation,161590,168724,2020/21,0
temporal,validation,161591,168725,2020/21,0
temporal,validation,161592,168726,2020/21,0
temporal,validation,161593,168727,2020/21,0
temporal,validation,161594,168728,2020/21,0
temporal,validation,161595,168729,2020/21,1
temporal,validation,161596,168730,2020/21,1
temporal,validation,161597,168731,2020/21,0
temporal,validation,161598,168732,2020/21,1
temporal,validation,161599,168733,2020/21,0
temporal,validation,161600,168734,2020/21,0
temporal,validation,161601,168735,2020/21,0
temporal,validation,161602,168736,2020/21,0
temporal,validation,161603,168737,2020/21,0
temporal,validation,161604,168738,2020/21,0
temporal,validation,161605,168739,2020/21,0
temporal,validation,161606,168740,2020/21,0
temporal,validation,161607,168741,2020/21,0
temporal,validation,161608,168742,2020/21,0
temporal,validation,161609,168743,2020/21,0
temporal,validation,161610,168744,2020/21,1
temporal,validation,161611,168745,2020/21,1
temporal,validation,161612,168746,2020/21,0
temporal,validation,161613,168747,2020/21,1
temporal,validation,161614,168748,2020/21,1
temporal,validation,161615,168749,2020/21,0
temporal,validation,161616,168750,2020/21,0
temporal,validation,161617,168751,2020/21,0
temporal,validation,161618,168752,2020/21,0
temporal,validation,161619,168753,2020/21,0
temporal,validation,161620,168754,2020/21,0
temporal,validation,161621,168755,2020/21,0
temporal,validation,161622,168756,2020/21,0
temporal,validation,161623,168757,2020/21,0
temporal,validation,161624,168758,2020/21,0
temporal,validation,161625,168759,2020/21,0
temporal,validation,161626,168760,2020/21,1
temporal,validation,161627,168761,2020/21,0
temporal,validation,161628,168762,2020/21,0
temporal,validation,161629,168763,2020/21,0
temporal,validation,161630,168764,2020/21,1
temporal,validation,161631,168765,2020/21,0
temporal,validation,161632,168766,2020/21,0
temporal,validation,161633,168767,2020/21,0
temporal,validation,161634,168768,2020/21,0
temporal,validation,161635,168769,2020/21,0
temporal,validation,161636,168770,2020/21,1
temporal,validation,161637,168771,2020/21,0
temporal,validation,161638,168772,2020/21,1
temporal,validation,161639,168773,2020/21,0
temporal,validation,161640,168774,2020/21,0
temporal,validation,161641,168775,2020/21,0
temporal,validation,161642,168776,2020/21,0
temporal,validation,161643,168777,2020/21,0
temporal,validation,161644,168778,2020/21,1
temporal,validation,161645,168779,2020/21,1
temporal,validation,161646,168780,2020/21,0
temporal,validation,161647,168781,2020/21,0
temporal,validation,161648,168782,2020/21,0
temporal,validation,161649,168783,2020/21,1
temporal,validation,161650,168784,2020/21,0
temporal,validation,161651,168788,2020/21,1
temporal,validation,161652,168789,2020/21,0
temporal,validation,161653,168790,2020/21,0
temporal,validation,161654,168791,2020/21,0
temporal,validation,161655,168792,2020/21,1
temporal,validation,161656,168793,2020/21,1
temporal,validation,161657,168794,2020/21,0
temporal,validation,161658,168795,2020/21,0
temporal,validation,161659,168796,2020/21,0
temporal,validation,161660,168797,2020/21,0
temporal,validation,161661,168798,2020/21,1
temporal,validation,161662,168799,2020/21,1
temporal,validation,161663,168800,2020/21,0
temporal,validation,161664,168801,2020/21,1
temporal,validation,161665,168802,2020/21,1
temporal,validation,161666,168803,2020/21,1
temporal,validation,161667,168804,2020/21,0
temporal,validation,161668,168805,2020/21,0
temporal,validation,161669,168806,2020/21,1
temporal,validation,161670,168807,2020/21,0
temporal,validation,161671,168808,2020/21,0
temporal,validation,161672,168809,2020/21,0
temporal,validation,161673,168810,2020/21,0
temporal,validation,161674,168811,2020/21,0
temporal,validation,161675,168812,2020/21,0
temporal,validation,161676,168813,2020/21,0
temporal,validation,161677,168814,2020/21,0
temporal,validation,161678,168815,2020/21,1
temporal,validation,161679,168816,2020/21,0
temporal,validation,161680,168817,2020/21,1
temporal,validation,161681,168818,2020/21,1
temporal,validation,161682,168819,2020/21,0
temporal,validation,161683,168820,2020/21,1
temporal,validation,161684,168821,2020/21,1
temporal,validation,161685,168822,2020/21,0
temporal,validation,161686,168823,2020/21,1
temporal,validation,161687,168824,2020/21,0
temporal,validation,161688,168825,2020/21,0
temporal,validation,161689,168826,2020/21,1
temporal,validation,161690,168827,2020/21,1
temporal,validation,161691,168828,2020/21,1
temporal,validation,161692,168829,2020/21,0
temporal,validation,161693,168830,2020/21,1
temporal,validation,161694,168831,2020/21,0
temporal,validation,161695,168832,2020/21,0
temporal,validation,161696,168833,2020/21,0
temporal,validation,161697,168834,2020/21,1
temporal,validation,161698,168836,2020/21,0
temporal,validation,161699,168837,2020/21,0
temporal,validation,161700,168838,2020/21,1
temporal,validation,161701,168839,2020/21,1
temporal,validation,161702,168840,2020/21,1
temporal,validation,161703,168841,2020/21,1
temporal,validation,161704,168843,2020/21,1
temporal,validation,161705,168844,2020/21,1
temporal,validation,161706,168845,2020/21,0
temporal,validation,161707,168846,2020/21,1
temporal,validation,161708,168847,2020/21,0
temporal,validation,161709,168848,2020/21,0
temporal,validation,161710,168849,2020/21,0
temporal,validation,161711,168850,2020/21,0
temporal,validation,161712,168851,2020/21,0
temporal,validation,161713,168853,2020/21,0
temporal,validation,161714,168854,2020/21,0
temporal,validation,161715,168855,2020/21,0
temporal,validation,161716,168856,2020/21,0
temporal,validation,161717,168857,2020/21,0
temporal,validation,161718,168858,2020/21,1
temporal,validation,161719,168859,2020/21,1
temporal,validation,161720,168860,2020/21,0
temporal,validation,161721,168861,2020/21,1
temporal,validation,161722,168862,2020/21,1
temporal,validation,161723,168863,2020/21,1
temporal,validation,161724,168864,2020/21,0
temporal,validation,161725,168865,2020/21,0
temporal,validation,161726,168866,2020/21,0
temporal,validation,161727,168867,2020/21,0
temporal,validation,161728,168868,2020/21,0
temporal,validation,161729,168869,2020/21,1
temporal,validation,161730,168871,2020/21,1
temporal,validation,161731,168872,2020/21,1
temporal,validation,161732,168873,2020/21,1
temporal,validation,161733,168874,2020/21,1
temporal,validation,161734,168875,2020/21,0
temporal,validation,161735,168876,2020/21,0
temporal,validation,161736,168877,2020/21,0
temporal,validation,161737,168878,2020/21,0
temporal,validation,161738,168880,2020/21,0
temporal,validation,161739,168881,2020/21,0
temporal,validation,161740,168882,2020/21,0
temporal,validation,161741,168883,2020/21,0
temporal,validation,161742,168884,2020/21,0
temporal,validation,161743,168885,2020/21,0
temporal,validation,161744,168886,2020/21,0
temporal,validation,161745,168888,2020/21,1
temporal,validation,161746,168889,2020/21,1
temporal,validation,161747,168890,2020/21,0
temporal,validation,161748,168891,2020/21,0
temporal,validation,161749,168892,2020/21,0
temporal,validation,161750,168893,2020/21,0
temporal,validation,161751,168894,2020/21,1
temporal,validation,161752,168895,2020/21,1
temporal,validation,161753,168896,2020/21,0
temporal,validation,161754,168897,2020/21,0
temporal,validation,161755,168898,2020/21,1
temporal,validation,161756,168900,2020/21,0
temporal,validation,161757,168901,2020/21,0
temporal,validation,161758,168902,2020/21,0
temporal,validation,161759,168903,2020/21,0
temporal,validation,161760,168904,2020/21,0
temporal,validation,161761,168905,2020/21,0
temporal,validation,161762,168906,2020/21,1
temporal,validation,161763,168907,2020/21,0
temporal,validation,161764,168908,2020/21,0
temporal,validation,161765,168909,2020/21,0
temporal,validation,161766,168910,2020/21,0
temporal,validation,161767,168911,2020/21,1
temporal,validation,161768,168912,2020/21,0
temporal,validation,161769,168913,2020/21,1
temporal,validation,161770,168914,2020/21,1
temporal,validation,161771,168915,2020/21,0
temporal,validation,161772,168916,2020/21,0
temporal,validation,161773,168917,2020/21,0
temporal,validation,161774,168918,2020/21,0
temporal,validation,161775,168919,2020/21,1
temporal,validation,161776,168920,2020/21,0
temporal,validation,161777,168921,2020/21,0
temporal,validation,161778,168922,2020/21,1
temporal,validation,161779,168923,2020/21,1
temporal,validation,161780,168924,2020/21,1
temporal,validation,161781,168925,2020/21,1
temporal,validation,161782,168926,2020/21,0
temporal,validation,161783,168927,2020/21,0
temporal,validation,161784,168929,2020/21,0
temporal,validation,161785,168930,2020/21,0
temporal,validation,161786,168931,2020/21,1
temporal,validation,161787,168932,2020/21,0
temporal,validation,161788,168933,2020/21,0
temporal,validation,161789,168934,2020/21,0
temporal,validation,161790,168935,2020/21,1
temporal,validation,161791,168936,2020/21,0
temporal,validation,161792,168937,2020/21,0
temporal,validation,161793,168938,2020/21,1
temporal,validation,161794,168939,2020/21,1
temporal,validation,161795,168940,2020/21,0
temporal,validation,161796,168941,2020/21,1
temporal,validation,161797,168942,2020/21,0
temporal,validation,161798,168943,2020/21,0
temporal,validation,161799,168944,2020/21,1
temporal,validation,161800,168945,2020/21,0
temporal,validation,161801,168946,2020/21,0
temporal,validation,161802,168947,2020/21,0
temporal,validation,161803,168948,2020/21,0
temporal,validation,161804,168949,2020/21,1
temporal,validation,161805,168950,2020/21,0
temporal,validation,161806,168951,2020/21,1
temporal,validation,161807,168952,2020/21,1
temporal,validation,161808,168953,2020/21,0
temporal,validation,161809,168954,2020/21,0
temporal,validation,161810,168955,2020/21,1
temporal,validation,161811,168956,2020/21,0
temporal,validation,161812,168957,2020/21,0
temporal,validation,161813,168958,2020/21,0
temporal,validation,161814,168959,2020/21,1
temporal,validation,161815,168960,2020/21,1
temporal,validation,161816,168961,2020/21,1
temporal,validation,161817,168962,2020/21,0
temporal,validation,161818,168963,2020/21,1
temporal,validation,161819,168964,2020/21,0
temporal,validation,161820,168965,2020/21,0
temporal,validation,161821,168966,2020/21,0
temporal,validation,161822,168967,2020/21,0
temporal,validation,161823,168968,2020/21,1
temporal,validation,161824,168969,2020/21,0
temporal,validation,161825,168970,2020/21,0
temporal,validation,161826,168971,2020/21,0
temporal,validation,161827,168972,2020/21,0
temporal,validation,161828,168973,2020/21,0
temporal,validation,161829,168974,2020/21,1
temporal,validation,161830,168975,2020/21,0
temporal,validation,161831,168976,2020/21,0
temporal,validation,161832,168977,2020/21,0
temporal,validation,161833,168978,2020/21,0
temporal,validation,161834,168979,2020/21,1
temporal,validation,161835,168980,2020/21,1
temporal,validation,161836,168981,2020/21,0
temporal,validation,161837,168982,2020/21,1
temporal,validation,161838,168983,2020/21,1
temporal,validation,161839,168984,2020/21,0
temporal,validation,161840,168985,2020/21,0
temporal,validation,161841,168986,2020/21,1
temporal,validation,161842,168987,2020/21,0
temporal,validation,161843,168988,2020/21,0
temporal,validation,161844,168989,2020/21,0
temporal,validation,161845,168990,2020/21,0
temporal,validation,161846,168991,2020/21,0
temporal,validation,161847,168992,2020/21,0
temporal,validation,161848,168993,2020/21,0
temporal,validation,161849,168994,2020/21,1
temporal,validation,161850,168995,2020/21,1
temporal,validation,161851,168996,2020/21,1
temporal,validation,161852,168997,2020/21,0
temporal,validation,161853,168998,2020/21,1
temporal,validation,161854,168999,2020/21,0
temporal,validation,161855,169000,2020/21,1
temporal,validation,161856,169001,2020/21,0
temporal,validation,161857,169002,2020/21,0
temporal,validation,161858,169003,2020/21,0
temporal,validation,161859,169004,2020/21,1
temporal,validation,161860,169005,2020/21,0
temporal,validation,161861,169006,2020/21,0
temporal,validation,161862,169007,2020/21,0
temporal,validation,161863,169008,2020/21,0
temporal,validation,161864,169009,2020/21,1
temporal,validation,161865,169010,2020/21,0
temporal,validation,161866,169011,2020/21,0
temporal,validation,161867,169012,2020/21,0
temporal,validation,161868,169013,2020/21,1
temporal,validation,161869,169014,2020/21,0
temporal,validation,161870,169015,2020/21,0
temporal,validation,161871,169016,2020/21,0
temporal,validation,161872,169017,2020/21,0
temporal,validation,161873,169018,2020/21,0
temporal,validation,161874,169019,2020/21,0
temporal,validation,161875,169020,2020/21,0
temporal,validation,161876,169021,2020/21,0
temporal,validation,161877,169022,2020/21,0
temporal,validation,161878,169023,2020/21,0
temporal,validation,161879,169024,2020/21,1
temporal,validation,161880,169025,2020/21,0
temporal,validation,161881,169026,2020/21,1
temporal,validation,161882,169027,2020/21,0
temporal,validation,161883,169028,2020/21,0
temporal,validation,161884,169029,2020/21,0
temporal,validation,161885,169030,2020/21,0
temporal,validation,161886,169031,2020/21,0
temporal,validation,161887,169032,2020/21,1
temporal,validation,161888,169033,2020/21,0
temporal,validation,161889,169034,2020/21,0
temporal,validation,161890,169035,2020/21,1
temporal,validation,161891,169036,2020/21,1
temporal,validation,161892,169037,2020/21,0
temporal,validation,161893,169038,2020/21,0
temporal,validation,161894,169039,2020/21,1
temporal,validation,161895,169040,2020/21,1
temporal,validation,161896,169041,2020/21,0
temporal,validation,161897,169042,2020/21,1
temporal,validation,161898,169043,2020/21,0
temporal,validation,161899,169044,2020/21,0
temporal,validation,161900,169045,2020/21,0
temporal,validation,161901,169046,2020/21,0
temporal,validation,161902,169047,2020/21,1
temporal,validation,161903,169048,2020/21,1
temporal,validation,161904,169049,2020/21,1
temporal,validation,161905,169050,2020/21,0
temporal,validation,161906,169051,2020/21,0
temporal,validation,161907,169052,2020/21,0
temporal,validation,161908,169053,2020/21,0
temporal,validation,161909,169054,2020/21,0
temporal,validation,161910,169055,2020/21,0
temporal,validation,161911,169056,2020/21,1
temporal,validation,161912,169057,2020/21,0
temporal,validation,161913,169058,2020/21,0
temporal,validation,161914,169059,2020/21,0
temporal,validation,161915,169060,2020/21,0
temporal,validation,161916,169061,2020/21,0
temporal,validation,161917,169062,2020/21,1
temporal,validation,161918,169063,2020/21,1
